,Geography,Geographic Area Name,Geographic Area Name.1,State Name_x,State FIPS_x,Estimate!!Households!!Total,Margin of Error!!Households!!Total,"Estimate!!Households!!Total!!Less than $10,000","Margin of Error!!Households!!Total!!Less than $10,000","Estimate!!Households!!Total!!$10,000 to $14,999","Margin of Error!!Households!!Total!!$10,000 to $14,999","Estimate!!Households!!Total!!$15,000 to $24,999","Margin of Error!!Households!!Total!!$15,000 to $24,999","Estimate!!Households!!Total!!$25,000 to $34,999","Margin of Error!!Households!!Total!!$25,000 to $34,999","Estimate!!Households!!Total!!$35,000 to $49,999","Margin of Error!!Households!!Total!!$35,000 to $49,999","Estimate!!Households!!Total!!$50,000 to $74,999","Margin of Error!!Households!!Total!!$50,000 to $74,999","Estimate!!Households!!Total!!$75,000 to $99,999","Margin of Error!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Margin of Error!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Margin of Error!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more","Margin of Error!!Households!!Total!!$200,000 or more",Estimate!!Households!!Median income (dollars),Margin of Error!!Households!!Median income (dollars),Estimate!!Households!!Mean income (dollars),Margin of Error!!Households!!Mean income (dollars),Estimate!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Families!!Total,Margin of Error!!Families!!Total,"Estimate!!Families!!Total!!Less than $10,000","Margin of Error!!Families!!Total!!Less than $10,000","Estimate!!Families!!Total!!$10,000 to $14,999","Margin of Error!!Families!!Total!!$10,000 to $14,999","Estimate!!Families!!Total!!$15,000 to $24,999","Margin of Error!!Families!!Total!!$15,000 to $24,999","Estimate!!Families!!Total!!$25,000 to $34,999","Margin of Error!!Families!!Total!!$25,000 to $34,999","Estimate!!Families!!Total!!$35,000 to $49,999","Margin of Error!!Families!!Total!!$35,000 to $49,999","Estimate!!Families!!Total!!$50,000 to $74,999","Margin of Error!!Families!!Total!!$50,000 to $74,999","Estimate!!Families!!Total!!$75,000 to $99,999","Margin of Error!!Families!!Total!!$75,000 to $99,999","Estimate!!Families!!Total!!$100,000 to $149,999","Margin of Error!!Families!!Total!!$100,000 to $149,999","Estimate!!Families!!Total!!$150,000 to $199,999","Margin of Error!!Families!!Total!!$150,000 to $199,999","Estimate!!Families!!Total!!$200,000 or more","Margin of Error!!Families!!Total!!$200,000 or more",Estimate!!Families!!Median income (dollars),Margin of Error!!Families!!Median income (dollars),Estimate!!Families!!Mean income (dollars),Margin of Error!!Families!!Mean income (dollars),Estimate!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Married-couple families!!Total,Margin of Error!!Married-couple families!!Total,"Estimate!!Married-couple families!!Total!!Less than $10,000","Margin of Error!!Married-couple families!!Total!!Less than $10,000","Estimate!!Married-couple families!!Total!!$10,000 to $14,999","Margin of Error!!Married-couple families!!Total!!$10,000 to $14,999","Estimate!!Married-couple families!!Total!!$15,000 to $24,999","Margin of Error!!Married-couple families!!Total!!$15,000 to $24,999","Estimate!!Married-couple families!!Total!!$25,000 to $34,999","Margin of Error!!Married-couple families!!Total!!$25,000 to $34,999","Estimate!!Married-couple families!!Total!!$35,000 to $49,999","Margin of Error!!Married-couple families!!Total!!$35,000 to $49,999","Estimate!!Married-couple families!!Total!!$50,000 to $74,999","Margin of Error!!Married-couple families!!Total!!$50,000 to $74,999","Estimate!!Married-couple families!!Total!!$75,000 to $99,999","Margin of Error!!Married-couple families!!Total!!$75,000 to $99,999","Estimate!!Married-couple families!!Total!!$100,000 to $149,999","Margin of Error!!Married-couple families!!Total!!$100,000 to $149,999","Estimate!!Married-couple families!!Total!!$150,000 to $199,999","Margin of Error!!Married-couple families!!Total!!$150,000 to $199,999","Estimate!!Married-couple families!!Total!!$200,000 or more","Margin of Error!!Married-couple families!!Total!!$200,000 or more",Estimate!!Married-couple families!!Median income (dollars),Margin of Error!!Married-couple families!!Median income (dollars),Estimate!!Married-couple families!!Mean income (dollars),Margin of Error!!Married-couple families!!Mean income (dollars),Estimate!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Nonfamily households!!Total,Margin of Error!!Nonfamily households!!Total,"Estimate!!Nonfamily households!!Total!!Less than $10,000","Margin of Error!!Nonfamily households!!Total!!Less than $10,000","Estimate!!Nonfamily households!!Total!!$10,000 to $14,999","Margin of Error!!Nonfamily households!!Total!!$10,000 to $14,999","Estimate!!Nonfamily households!!Total!!$15,000 to $24,999","Margin of Error!!Nonfamily households!!Total!!$15,000 to $24,999","Estimate!!Nonfamily households!!Total!!$25,000 to $34,999","Margin of Error!!Nonfamily households!!Total!!$25,000 to $34,999","Estimate!!Nonfamily households!!Total!!$35,000 to $49,999","Margin of Error!!Nonfamily households!!Total!!$35,000 to $49,999","Estimate!!Nonfamily households!!Total!!$50,000 to $74,999","Margin of Error!!Nonfamily households!!Total!!$50,000 to $74,999","Estimate!!Nonfamily households!!Total!!$75,000 to $99,999","Margin of Error!!Nonfamily households!!Total!!$75,000 to $99,999","Estimate!!Nonfamily households!!Total!!$100,000 to $149,999","Margin of Error!!Nonfamily households!!Total!!$100,000 to $149,999","Estimate!!Nonfamily households!!Total!!$150,000 to $199,999","Margin of Error!!Nonfamily households!!Total!!$150,000 to $199,999","Estimate!!Nonfamily households!!Total!!$200,000 or more","Margin of Error!!Nonfamily households!!Total!!$200,000 or more",Estimate!!Nonfamily households!!Median income (dollars),Margin of Error!!Nonfamily households!!Median income (dollars),Estimate!!Nonfamily households!!Mean income (dollars),Margin of Error!!Nonfamily households!!Mean income (dollars),Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,FIPS,Vaccine,Geography Type,State Name_y,State FIPS_y,Survey Year,Dimension Type,Dimension,Estimate (%),95% CI (%),Sample Size
5903,0500000US45075,"Orangeburg County, South Carolina",Orangeburg County,South Carolina,45.0,32129,1945,15.3,3.9,9.1,2.5,10.2,2.8,12.5,2.8,15.9,3.6,14.4,3.5,9.5,2.4,9.8,3.2,2.4,1.8,0.9,0.7,37701,3540,52664,6211,48.8,(X),(X),(X),(X),(X),20620,2012,10.1,4.2,5.7,3.0,9.2,3.4,10.3,3.0,18.6,4.1,15.9,4.3,11.9,3.2,14.0,4.6,2.8,2.5,1.5,1.1,44648,5151,64388,9415,(X),(X),50.0,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,63470,4097,N,N,(X),(X),(X),(X),(X),(X),11509,1398,27.8,7.1,16.7,5.4,10.9,4.7,16.4,5.5,11.5,5.2,10.5,4.7,3.9,3.5,2.2,1.9,0,1.7,0,1.7,19149,5486,27214,3319,(X),(X),(X),(X),42.3,(X),45075,Pneumococcal,Counties,Orangeburg,,2019,≥65 Years,Overall,68.8,67.1 to 70.4,
5904,0500000US45075,"Orangeburg County, South Carolina",Orangeburg County,South Carolina,45.0,32129,1945,15.3,3.9,9.1,2.5,10.2,2.8,12.5,2.8,15.9,3.6,14.4,3.5,9.5,2.4,9.8,3.2,2.4,1.8,0.9,0.7,37701,3540,52664,6211,48.8,(X),(X),(X),(X),(X),20620,2012,10.1,4.2,5.7,3.0,9.2,3.4,10.3,3.0,18.6,4.1,15.9,4.3,11.9,3.2,14.0,4.6,2.8,2.5,1.5,1.1,44648,5151,64388,9415,(X),(X),50.0,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,63470,4097,N,N,(X),(X),(X),(X),(X),(X),11509,1398,27.8,7.1,16.7,5.4,10.9,4.7,16.4,5.5,11.5,5.2,10.5,4.7,3.9,3.5,2.2,1.9,0,1.7,0,1.7,19149,5486,27214,3319,(X),(X),(X),(X),42.3,(X),45075,Tdap,Counties,Orangeburg,,2019,≥18 Years,Overall,36.2,34.3 to 38.6,
5907,0500000US45077,"Pickens County, South Carolina",Pickens County,South Carolina,45.0,48203,1687,6.7,2.1,5.6,2.1,11.6,2.8,10.2,2.0,14.1,2.6,19.8,3.2,13.3,2.3,13.0,2.3,3.2,1.1,2.7,0.9,52190,4750,66080,3828,38.2,(X),(X),(X),(X),(X),31630,2196,1.7,0.9,2.4,2.1,7.8,2.4,8.5,2.1,13.6,3.1,22.7,3.9,15.8,2.8,18.7,3.3,5.4,1.8,3.4,1.3,66441,5496,81763,5515,(X),(X),39.9,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,76160,4129,N,N,(X),(X),(X),(X),(X),(X),16573,1793,16.9,6.3,11.7,4.8,19,6.1,13.2,4.3,15.6,4.6,13.4,5.6,8,3.1,2.1,1.9,0,1.2,0,1.2,27328,7547,33699,3860,(X),(X),(X),(X),33.8,(X),45077,Tdap,Counties,Pickens,,2019,≥18 Years,Overall,45.3,42.4 to 48.3,
5909,0500000US45077,"Pickens County, South Carolina",Pickens County,South Carolina,45.0,48203,1687,6.7,2.1,5.6,2.1,11.6,2.8,10.2,2.0,14.1,2.6,19.8,3.2,13.3,2.3,13.0,2.3,3.2,1.1,2.7,0.9,52190,4750,66080,3828,38.2,(X),(X),(X),(X),(X),31630,2196,1.7,0.9,2.4,2.1,7.8,2.4,8.5,2.1,13.6,3.1,22.7,3.9,15.8,2.8,18.7,3.3,5.4,1.8,3.4,1.3,66441,5496,81763,5515,(X),(X),39.9,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,76160,4129,N,N,(X),(X),(X),(X),(X),(X),16573,1793,16.9,6.3,11.7,4.8,19,6.1,13.2,4.3,15.6,4.6,13.4,5.6,8,3.1,2.1,1.9,0,1.2,0,1.2,27328,7547,33699,3860,(X),(X),(X),(X),33.8,(X),45077,Pneumococcal,Counties,Pickens,,2019,≥65 Years,Overall,72.3,70.2 to 74.5,
5912,0500000US45077,"Pickens County, South Carolina",Pickens County,South Carolina,45.0,48203,1687,6.7,2.1,5.6,2.1,11.6,2.8,10.2,2.0,14.1,2.6,19.8,3.2,13.3,2.3,13.0,2.3,3.2,1.1,2.7,0.9,52190,4750,66080,3828,38.2,(X),(X),(X),(X),(X),31630,2196,1.7,0.9,2.4,2.1,7.8,2.4,8.5,2.1,13.6,3.1,22.7,3.9,15.8,2.8,18.7,3.3,5.4,1.8,3.4,1.3,66441,5496,81763,5515,(X),(X),39.9,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,76160,4129,N,N,(X),(X),(X),(X),(X),(X),16573,1793,16.9,6.3,11.7,4.8,19,6.1,13.2,4.3,15.6,4.6,13.4,5.6,8,3.1,2.1,1.9,0,1.2,0,1.2,27328,7547,33699,3860,(X),(X),(X),(X),33.8,(X),45077,Td or Tdap,Counties,Pickens,,2019,≥18 Years,Overall,70.1,68.5 to 71.8,
5915,0500000US45077,"Pickens County, South Carolina",Pickens County,South Carolina,45.0,48203,1687,6.7,2.1,5.6,2.1,11.6,2.8,10.2,2.0,14.1,2.6,19.8,3.2,13.3,2.3,13.0,2.3,3.2,1.1,2.7,0.9,52190,4750,66080,3828,38.2,(X),(X),(X),(X),(X),31630,2196,1.7,0.9,2.4,2.1,7.8,2.4,8.5,2.1,13.6,3.1,22.7,3.9,15.8,2.8,18.7,3.3,5.4,1.8,3.4,1.3,66441,5496,81763,5515,(X),(X),39.9,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,76160,4129,N,N,(X),(X),(X),(X),(X),(X),16573,1793,16.9,6.3,11.7,4.8,19,6.1,13.2,4.3,15.6,4.6,13.4,5.6,8,3.1,2.1,1.9,0,1.2,0,1.2,27328,7547,33699,3860,(X),(X),(X),(X),33.8,(X),45077,Pneumococcal,Counties,Pickens,,2019,18-64 Years at Increased Risk,Overall,33.1,30.9 to 35.4,
5919,0500000US45079,"Richland County, South Carolina",Richland County,South Carolina,45.0,153484,3941,9.7,1.5,3.5,0.8,9.9,1.5,9.3,1.2,14.7,1.4,16.4,1.6,12.0,1.9,12.7,1.4,6.6,1.0,5.0,0.8,52293,2456,76348,3179,41.4,(X),(X),(X),(X),(X),90802,3688,6.5,1.7,1.7,0.8,5.9,1.7,7.5,1.6,13.8,2.0,15.3,2.3,14.0,2.7,17.6,2.0,10.3,1.6,7.3,1.4,73382,4926,95791,4914,(X),(X),44.2,(X),(X),(X),60995,3271,1.4,0.9,1.1,0.9,2.8,1.2,4.2,1.3,9.4,1.9,15.2,2.5,16.8,3.4,24.4,2.9,14.3,2.2,10.5,2.1,96542,8718,120578,6588,(X),(X),(X),(X),(X),(X),62682,4021,16.6,2.7,6.2,1.6,14.4,2.3,12.7,2.2,17.5,2.7,17.5,2.7,7.7,2,4.6,1.2,1.2,0.6,1.7,0.9,35081,2194,45961,3340,(X),(X),(X),(X),36.9,(X),45079,Td or Tdap,Counties,Richland,,2019,≥18 Years,Overall,71.2,69.9 to 72.4,
5923,0500000US45079,"Richland County, South Carolina",Richland County,South Carolina,45.0,153484,3941,9.7,1.5,3.5,0.8,9.9,1.5,9.3,1.2,14.7,1.4,16.4,1.6,12.0,1.9,12.7,1.4,6.6,1.0,5.0,0.8,52293,2456,76348,3179,41.4,(X),(X),(X),(X),(X),90802,3688,6.5,1.7,1.7,0.8,5.9,1.7,7.5,1.6,13.8,2.0,15.3,2.3,14.0,2.7,17.6,2.0,10.3,1.6,7.3,1.4,73382,4926,95791,4914,(X),(X),44.2,(X),(X),(X),60995,3271,1.4,0.9,1.1,0.9,2.8,1.2,4.2,1.3,9.4,1.9,15.2,2.5,16.8,3.4,24.4,2.9,14.3,2.2,10.5,2.1,96542,8718,120578,6588,(X),(X),(X),(X),(X),(X),62682,4021,16.6,2.7,6.2,1.6,14.4,2.3,12.7,2.2,17.5,2.7,17.5,2.7,7.7,2,4.6,1.2,1.2,0.6,1.7,0.9,35081,2194,45961,3340,(X),(X),(X),(X),36.9,(X),45079,Pneumococcal,Counties,Richland,,2019,18-64 Years at Increased Risk,Overall,32.7,31.3 to 34.1,
5924,0500000US45079,"Richland County, South Carolina",Richland County,South Carolina,45.0,153484,3941,9.7,1.5,3.5,0.8,9.9,1.5,9.3,1.2,14.7,1.4,16.4,1.6,12.0,1.9,12.7,1.4,6.6,1.0,5.0,0.8,52293,2456,76348,3179,41.4,(X),(X),(X),(X),(X),90802,3688,6.5,1.7,1.7,0.8,5.9,1.7,7.5,1.6,13.8,2.0,15.3,2.3,14.0,2.7,17.6,2.0,10.3,1.6,7.3,1.4,73382,4926,95791,4914,(X),(X),44.2,(X),(X),(X),60995,3271,1.4,0.9,1.1,0.9,2.8,1.2,4.2,1.3,9.4,1.9,15.2,2.5,16.8,3.4,24.4,2.9,14.3,2.2,10.5,2.1,96542,8718,120578,6588,(X),(X),(X),(X),(X),(X),62682,4021,16.6,2.7,6.2,1.6,14.4,2.3,12.7,2.2,17.5,2.7,17.5,2.7,7.7,2,4.6,1.2,1.2,0.6,1.7,0.9,35081,2194,45961,3340,(X),(X),(X),(X),36.9,(X),45079,Pneumococcal,Counties,Richland,,2019,≥65 Years,Overall,72.1,70.8 to 73.4,
5926,0500000US45079,"Richland County, South Carolina",Richland County,South Carolina,45.0,153484,3941,9.7,1.5,3.5,0.8,9.9,1.5,9.3,1.2,14.7,1.4,16.4,1.6,12.0,1.9,12.7,1.4,6.6,1.0,5.0,0.8,52293,2456,76348,3179,41.4,(X),(X),(X),(X),(X),90802,3688,6.5,1.7,1.7,0.8,5.9,1.7,7.5,1.6,13.8,2.0,15.3,2.3,14.0,2.7,17.6,2.0,10.3,1.6,7.3,1.4,73382,4926,95791,4914,(X),(X),44.2,(X),(X),(X),60995,3271,1.4,0.9,1.1,0.9,2.8,1.2,4.2,1.3,9.4,1.9,15.2,2.5,16.8,3.4,24.4,2.9,14.3,2.2,10.5,2.1,96542,8718,120578,6588,(X),(X),(X),(X),(X),(X),62682,4021,16.6,2.7,6.2,1.6,14.4,2.3,12.7,2.2,17.5,2.7,17.5,2.7,7.7,2,4.6,1.2,1.2,0.6,1.7,0.9,35081,2194,45961,3340,(X),(X),(X),(X),36.9,(X),45079,Tdap,Counties,Richland,,2019,≥18 Years,Overall,47.0,44.8 to 49.2,
5929,0500000US45083,"Spartanburg County, South Carolina",Spartanburg County,South Carolina,45.0,121256,2317,5.8,1.1,5.1,1.2,9.9,1.4,10.0,1.5,13.1,1.5,21.7,2.1,13.3,1.7,12.7,1.5,4.4,0.8,4.0,0.8,55339,3024,71932,3263,38.4,(X),(X),(X),(X),(X),83432,3147,3.0,1.1,3.7,1.5,6.5,1.6,7.8,1.5,11.9,1.9,22.9,2.7,15.9,2.4,16.7,2.0,5.8,1.1,5.6,1.1,67229,5444,85316,4344,(X),(X),39.1,(X),(X),(X),60115,2925,2.1,1.2,1,0.8,2.2,0.8,4.3,1.5,10.7,1.9,23.4,3.2,20,3,20.6,2.5,8,1.6,7.6,1.5,81008,3092,101409,5876,(X),(X),(X),(X),(X),(X),37824,2694,12.9,2.8,9.2,2.6,19.7,3.1,15.5,3.1,16,3,16.3,2.9,5.4,2.1,3.8,1.5,0.6,0.5,0.5,0.5,31108,1940,39048,3946,(X),(X),(X),(X),35.9,(X),45083,Pneumococcal,Counties,Spartanburg,,2019,18-64 Years at Increased Risk,Overall,32.0,30.6 to 33.3,
5931,0500000US45083,"Spartanburg County, South Carolina",Spartanburg County,South Carolina,45.0,121256,2317,5.8,1.1,5.1,1.2,9.9,1.4,10.0,1.5,13.1,1.5,21.7,2.1,13.3,1.7,12.7,1.5,4.4,0.8,4.0,0.8,55339,3024,71932,3263,38.4,(X),(X),(X),(X),(X),83432,3147,3.0,1.1,3.7,1.5,6.5,1.6,7.8,1.5,11.9,1.9,22.9,2.7,15.9,2.4,16.7,2.0,5.8,1.1,5.6,1.1,67229,5444,85316,4344,(X),(X),39.1,(X),(X),(X),60115,2925,2.1,1.2,1,0.8,2.2,0.8,4.3,1.5,10.7,1.9,23.4,3.2,20,3,20.6,2.5,8,1.6,7.6,1.5,81008,3092,101409,5876,(X),(X),(X),(X),(X),(X),37824,2694,12.9,2.8,9.2,2.6,19.7,3.1,15.5,3.1,16,3,16.3,2.9,5.4,2.1,3.8,1.5,0.6,0.5,0.5,0.5,31108,1940,39048,3946,(X),(X),(X),(X),35.9,(X),45083,Td or Tdap,Counties,Spartanburg,,2019,≥18 Years,Overall,68.6,67.4 to 69.9,
5935,0500000US45083,"Spartanburg County, South Carolina",Spartanburg County,South Carolina,45.0,121256,2317,5.8,1.1,5.1,1.2,9.9,1.4,10.0,1.5,13.1,1.5,21.7,2.1,13.3,1.7,12.7,1.5,4.4,0.8,4.0,0.8,55339,3024,71932,3263,38.4,(X),(X),(X),(X),(X),83432,3147,3.0,1.1,3.7,1.5,6.5,1.6,7.8,1.5,11.9,1.9,22.9,2.7,15.9,2.4,16.7,2.0,5.8,1.1,5.6,1.1,67229,5444,85316,4344,(X),(X),39.1,(X),(X),(X),60115,2925,2.1,1.2,1,0.8,2.2,0.8,4.3,1.5,10.7,1.9,23.4,3.2,20,3,20.6,2.5,8,1.6,7.6,1.5,81008,3092,101409,5876,(X),(X),(X),(X),(X),(X),37824,2694,12.9,2.8,9.2,2.6,19.7,3.1,15.5,3.1,16,3,16.3,2.9,5.4,2.1,3.8,1.5,0.6,0.5,0.5,0.5,31108,1940,39048,3946,(X),(X),(X),(X),35.9,(X),45083,Tdap,Counties,Spartanburg,,2019,≥18 Years,Overall,43.0,40.9 to 45.2,
5938,0500000US45083,"Spartanburg County, South Carolina",Spartanburg County,South Carolina,45.0,121256,2317,5.8,1.1,5.1,1.2,9.9,1.4,10.0,1.5,13.1,1.5,21.7,2.1,13.3,1.7,12.7,1.5,4.4,0.8,4.0,0.8,55339,3024,71932,3263,38.4,(X),(X),(X),(X),(X),83432,3147,3.0,1.1,3.7,1.5,6.5,1.6,7.8,1.5,11.9,1.9,22.9,2.7,15.9,2.4,16.7,2.0,5.8,1.1,5.6,1.1,67229,5444,85316,4344,(X),(X),39.1,(X),(X),(X),60115,2925,2.1,1.2,1,0.8,2.2,0.8,4.3,1.5,10.7,1.9,23.4,3.2,20,3,20.6,2.5,8,1.6,7.6,1.5,81008,3092,101409,5876,(X),(X),(X),(X),(X),(X),37824,2694,12.9,2.8,9.2,2.6,19.7,3.1,15.5,3.1,16,3,16.3,2.9,5.4,2.1,3.8,1.5,0.6,0.5,0.5,0.5,31108,1940,39048,3946,(X),(X),(X),(X),35.9,(X),45083,Pneumococcal,Counties,Spartanburg,,2019,≥65 Years,Overall,72.4,70.8 to 74.1,
5939,0500000US45085,"Sumter County, South Carolina",Sumter County,South Carolina,45.0,44105,1260,9.7,2.6,4.6,1.7,12.3,3.1,6.8,1.8,15.2,3.8,21.8,4.5,13.1,3.1,11.1,2.7,3.6,1.2,1.8,1.0,51025,3907,61173,4163,49.8,(X),(X),(X),(X),(X),29777,2080,7.1,3.9,1.3,1.0,11.6,3.7,6.9,2.8,15.2,4.4,24.4,4.8,13.5,3.3,12.7,3.3,4.7,1.8,2.6,1.6,56647,5271,69544,5900,(X),(X),52.1,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,69668,9206,N,N,(X),(X),(X),(X),(X),(X),14328,1951,15.1,5.1,11.5,4.5,16.2,5.7,9.1,3.6,20.3,6.9,14,6.3,6.8,4,5.7,3.5,1.2,1.5,0.2,0.3,32345,6168,39119,4396,(X),(X),(X),(X),43.8,(X),45085,Pneumococcal,Counties,Sumter,,2019,≥65 Years,Overall,75.0,73.6 to 76.4,
5942,0500000US45085,"Sumter County, South Carolina",Sumter County,South Carolina,45.0,44105,1260,9.7,2.6,4.6,1.7,12.3,3.1,6.8,1.8,15.2,3.8,21.8,4.5,13.1,3.1,11.1,2.7,3.6,1.2,1.8,1.0,51025,3907,61173,4163,49.8,(X),(X),(X),(X),(X),29777,2080,7.1,3.9,1.3,1.0,11.6,3.7,6.9,2.8,15.2,4.4,24.4,4.8,13.5,3.3,12.7,3.3,4.7,1.8,2.6,1.6,56647,5271,69544,5900,(X),(X),52.1,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,69668,9206,N,N,(X),(X),(X),(X),(X),(X),14328,1951,15.1,5.1,11.5,4.5,16.2,5.7,9.1,3.6,20.3,6.9,14,6.3,6.8,4,5.7,3.5,1.2,1.5,0.2,0.3,32345,6168,39119,4396,(X),(X),(X),(X),43.8,(X),45085,Pneumococcal,Counties,Sumter,,2019,18-64 Years at Increased Risk,Overall,32.9,31.5 to 34.2,
5943,0500000US45085,"Sumter County, South Carolina",Sumter County,South Carolina,45.0,44105,1260,9.7,2.6,4.6,1.7,12.3,3.1,6.8,1.8,15.2,3.8,21.8,4.5,13.1,3.1,11.1,2.7,3.6,1.2,1.8,1.0,51025,3907,61173,4163,49.8,(X),(X),(X),(X),(X),29777,2080,7.1,3.9,1.3,1.0,11.6,3.7,6.9,2.8,15.2,4.4,24.4,4.8,13.5,3.3,12.7,3.3,4.7,1.8,2.6,1.6,56647,5271,69544,5900,(X),(X),52.1,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,69668,9206,N,N,(X),(X),(X),(X),(X),(X),14328,1951,15.1,5.1,11.5,4.5,16.2,5.7,9.1,3.6,20.3,6.9,14,6.3,6.8,4,5.7,3.5,1.2,1.5,0.2,0.3,32345,6168,39119,4396,(X),(X),(X),(X),43.8,(X),45085,Td or Tdap,Counties,Sumter,,2019,≥18 Years,Overall,65.6,64.4 to 67.0,
5946,0500000US45085,"Sumter County, South Carolina",Sumter County,South Carolina,45.0,44105,1260,9.7,2.6,4.6,1.7,12.3,3.1,6.8,1.8,15.2,3.8,21.8,4.5,13.1,3.1,11.1,2.7,3.6,1.2,1.8,1.0,51025,3907,61173,4163,49.8,(X),(X),(X),(X),(X),29777,2080,7.1,3.9,1.3,1.0,11.6,3.7,6.9,2.8,15.2,4.4,24.4,4.8,13.5,3.3,12.7,3.3,4.7,1.8,2.6,1.6,56647,5271,69544,5900,(X),(X),52.1,(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,69668,9206,N,N,(X),(X),(X),(X),(X),(X),14328,1951,15.1,5.1,11.5,4.5,16.2,5.7,9.1,3.6,20.3,6.9,14,6.3,6.8,4,5.7,3.5,1.2,1.5,0.2,0.3,32345,6168,39119,4396,(X),(X),(X),(X),43.8,(X),45085,Tdap,Counties,Sumter,,2019,≥18 Years,Overall,40.0,37.9 to 42.0,
5951,0500000US45091,"York County, South Carolina",York County,South Carolina,45.0,108400,1474,3.6,1.1,2.8,1.0,6.9,1.5,9.1,1.7,14.2,1.9,17.6,2.1,12.5,2.0,16.8,2.0,9.2,1.4,7.4,1.3,66949,4857,93013,4802,25.4,(X),(X),(X),(X),(X),74041,3107,1.9,1.0,0.8,0.8,4.2,1.2,6.5,1.9,11.3,2.3,16.7,2.4,14.6,2.8,22.4,2.6,11.5,1.8,10.2,1.8,91977,5188,112118,6353,(X),(X),25.7,(X),(X),(X),52671,3283,0.4,0.3,0.2,0.2,2.2,1,3,1,8.3,2,14.2,2.3,15.4,3.1,26.6,3.2,15.8,2.4,13.9,2.7,109541,5533,N,N,(X),(X),(X),(X),(X),(X),34359,2925,8.3,3,7,2.3,13.8,3.6,15.9,3.9,19.3,4.1,20.4,4.7,7.2,2.6,2.8,1.6,3.9,2.1,1.4,0.9,38671,5053,48657,4527,(X),(X),(X),(X),24.0,(X),45091,Pneumococcal,Counties,York,,2019,18-64 Years at Increased Risk,Overall,31.8,30.5 to 33.1,
